 ID,Date,Parameter/Paramètre,Value/Valeur,Symbol/Symbole
01ED003,1969-12-08,discharge/débit,17.6,
01ED003,1969-12-09,discharge/débit,28.9,
01ED003,1969-12-10,discharge/débit,39.4,
01ED003,1969-12-11,discharge/débit,50.4,
01ED003,1969-12-12,discharge/débit,43.9,
01ED003,1969-12-13,discharge/débit,36.0,
01ED003,1969-12-14,discharge/débit,36.5,
01ED003,1969-12-15,discharge/débit,28.9,
01ED003,1969-12-16,discharge/débit,37.9,
01ED003,1969-12-17,discharge/débit,31.4,
01ED003,1969-12-18,discharge/débit,30.9,
01ED003,1969-12-19,discharge/débit,37.9,
01ED003,1969-12-20,discharge/débit,44.2,
01ED003,1969-12-21,discharge/débit,61.4,
01ED003,1969-12-22,discharge/débit,43.9,
01ED003,1969-12-23,discharge/débit,55.8,
01ED003,1969-12-24,discharge/débit,48.7,
01ED003,1969-12-25,discharge/débit,30.0,
01ED003,1969-12-26,discharge/débit,40.2,
01ED003,1969-12-27,discharge/débit,36.0,
01ED003,1969-12-28,discharge/débit,34.8,
01ED003,1969-12-29,discharge/débit,45.6,
01ED003,1969-12-30,discharge/débit,43.6,
01ED003,1969-12-31,discharge/débit,36.8,
01ED003,1970-01-01,discharge/débit,27.2,
01ED003,1970-01-02,discharge/débit,34.5,
01ED003,1970-01-03,discharge/débit,34.3,
01ED003,1970-01-04,discharge/débit,31.7,
01ED003,1970-01-05,discharge/débit,44.2,
01ED003,1970-01-06,discharge/débit,30.0,
01ED003,1970-01-07,discharge/débit,25.6,
01ED003,1970-01-08,discharge/débit,18.1,
01ED003,1970-01-09,discharge/débit,29.7,
01ED003,1970-01-10,discharge/débit,33.4,
01ED003,1970-01-11,discharge/débit,23.7,
01ED003,1970-01-12,discharge/débit,50.7,
01ED003,1970-01-13,discharge/débit,39.6,
01ED003,1970-01-14,discharge/débit,50.1,
01ED003,1970-01-15,discharge/débit,53.2,
01ED003,1970-01-16,discharge/débit,50.1,
01ED003,1970-01-17,discharge/débit,48.1,
01ED003,1970-01-18,discharge/débit,52.1,
01ED003,1970-01-19,discharge/débit,60.0,
01ED003,1970-01-20,discharge/débit,54.4,
01ED003,1970-01-21,discharge/débit,44.7,
01ED003,1970-01-22,discharge/débit,36.5,
01ED003,1970-01-23,discharge/débit,37.9,
01ED003,1970-01-24,discharge/débit,24.8,
01ED003,1970-01-25,discharge/débit,28.6,
01ED003,1970-01-26,discharge/débit,34.8,
01ED003,1970-01-27,discharge/débit,26.4,
01ED003,1970-01-28,discharge/débit,31.1,
01ED003,1970-01-29,discharge/débit,27.2,
01ED003,1970-01-30,discharge/débit,22.7,
01ED003,1970-01-31,discharge/débit,35.4,
01ED003,1970-02-01,discharge/débit,23.8,
01ED003,1970-02-02,discharge/débit,38.5,
01ED003,1970-02-03,discharge/débit,32.8,
01ED003,1970-02-04,discharge/débit,49.0,
01ED003,1970-02-05,discharge/débit,58.0,
01ED003,1970-02-06,discharge/débit,60.9,
01ED003,1970-02-07,discharge/débit,60.9,
01ED003,1970-02-08,discharge/débit,41.3,
01ED003,1970-02-09,discharge/débit,37.7,
01ED003,1970-02-10,discharge/débit,41.1,
01ED003,1970-02-11,discharge/débit,37.7,
01ED003,1970-02-12,discharge/débit,34.8,
01ED003,1970-02-13,discharge/débit,39.1,
01ED003,1970-02-14,discharge/débit,42.2,
01ED003,1970-02-15,discharge/débit,36.8,
01ED003,1970-02-16,discharge/débit,37.4,
01ED003,1970-02-17,discharge/débit,39.9,
01ED003,1970-02-18,discharge/débit,33.1,
01ED003,1970-02-19,discharge/débit,26.9,
01ED003,1970-02-20,discharge/débit,31.4,
01ED003,1970-02-21,discharge/débit,26.6,
01ED003,1970-02-22,discharge/débit,33.4,
01ED003,1970-02-23,discharge/débit,40.5,
01ED003,1970-02-24,discharge/débit,43.0,
01ED003,1970-02-25,discharge/débit,27.2,
01ED003,1970-02-26,discharge/débit,38.5,
01ED003,1970-02-27,discharge/débit,74.8,
01ED003,1970-02-28,discharge/débit,53.2,
01ED003,1970-03-01,discharge/débit,73.6,
01ED003,1970-03-02,discharge/débit,40.8,
01ED003,1970-03-03,discharge/débit,29.4,
01ED003,1970-03-04,discharge/débit,33.1,
01ED003,1970-03-05,discharge/débit,33.7,
01ED003,1970-03-06,discharge/débit,43.3,
01ED003,1970-03-07,discharge/débit,40.2,
01ED003,1970-03-08,discharge/débit,31.4,
01ED003,1970-03-09,discharge/débit,29.2,
01ED003,1970-03-10,discharge/débit,20.9,
01ED003,1970-03-11,discharge/débit,44.7,
01ED003,1970-03-12,discharge/débit,27.4,
01ED003,1970-03-13,discharge/débit,33.7,
01ED003,1970-03-14,discharge/débit,39.6,
01ED003,1970-03-15,discharge/débit,31.1,
01ED003,1970-03-16,discharge/débit,41.9,
01ED003,1970-03-17,discharge/débit,35.1,
01ED003,1970-03-18,discharge/débit,25.4,
01ED003,1970-03-19,discharge/débit,29.4,
01ED003,1970-03-20,discharge/débit,31.1,
01ED003,1970-03-21,discharge/débit,28.6,
01ED003,1970-03-22,discharge/débit,21.2,
01ED003,1970-03-23,discharge/débit,46.7,
01ED003,1970-03-24,discharge/débit,40.2,
01ED003,1970-03-25,discharge/débit,47.6,
01ED003,1970-03-26,discharge/débit,35.4,
01ED003,1970-03-27,discharge/débit,48.4,
01ED003,1970-03-28,discharge/débit,56.1,
01ED003,1970-03-29,discharge/débit,39.4,
01ED003,1970-03-30,discharge/débit,30.0,
01ED003,1970-03-31,discharge/débit,39.1,
01ED003,1970-04-01,discharge/débit,34.3,
01ED003,1970-04-02,discharge/débit,43.9,
01ED003,1970-04-03,discharge/débit,81.3,
01ED003,1970-04-04,discharge/débit,53.0,
01ED003,1970-04-05,discharge/débit,53.5,
01ED003,1970-04-06,discharge/débit,44.7,
01ED003,1970-04-07,discharge/débit,32.3,
01ED003,1970-04-08,discharge/débit,35.1,
01ED003,1970-04-09,discharge/débit,32.8,
01ED003,1970-04-10,discharge/débit,38.5,
01ED003,1970-04-11,discharge/débit,62.3,
01ED003,1970-04-12,discharge/débit,33.1,
01ED003,1970-04-13,discharge/débit,37.4,
01ED003,1970-04-14,discharge/débit,21.5,
01ED003,1970-04-15,discharge/débit,49.8,
01ED003,1970-04-16,discharge/débit,30.3,
01ED003,1970-04-17,discharge/débit,34.0,
01ED003,1970-04-18,discharge/débit,53.8,
01ED003,1970-04-19,discharge/débit,69.4,
01ED003,1970-04-20,discharge/débit,44.5,
01ED003,1970-04-21,discharge/débit,32.3,
01ED003,1970-04-22,discharge/débit,29.7,
01ED003,1970-04-23,discharge/débit,17.3,
01ED003,1970-04-24,discharge/débit,39.6,
01ED003,1970-04-25,discharge/débit,42.8,
01ED003,1970-04-26,discharge/débit,34.8,
01ED003,1970-04-27,discharge/débit,27.6,
01ED003,1970-04-28,discharge/débit,35.7,
01ED003,1970-04-29,discharge/débit,28.3,
01ED003,1970-04-30,discharge/débit,41.6,
01ED003,1970-05-01,discharge/débit,38.2,
01ED003,1970-05-02,discharge/débit,40.8,
01ED003,1970-05-03,discharge/débit,34.8,
01ED003,1970-05-04,discharge/débit,30.6,
01ED003,1970-05-05,discharge/débit,47.6,
01ED003,1970-05-06,discharge/débit,39.4,
01ED003,1970-05-07,discharge/débit,32.0,
01ED003,1970-05-08,discharge/débit,48.7,
01ED003,1970-05-09,discharge/débit,51.8,
01ED003,1970-05-10,discharge/débit,47.9,
01ED003,1970-05-11,discharge/débit,43.3,
01ED003,1970-05-12,discharge/débit,69.9,
01ED003,1970-05-13,discharge/débit,42.5,
01ED003,1970-05-14,discharge/débit,44.7,
01ED003,1970-05-15,discharge/débit,55.2,
01ED003,1970-05-16,discharge/débit,63.1,
01ED003,1970-05-17,discharge/débit,45.9,
01ED003,1970-05-18,discharge/débit,51.8,
01ED003,1970-05-19,discharge/débit,53.2,
01ED003,1970-05-20,discharge/débit,68.8,
01ED003,1970-05-21,discharge/débit,54.7,
01ED003,1970-05-22,discharge/débit,50.7,
01ED003,1970-05-23,discharge/débit,54.4,
01ED003,1970-05-24,discharge/débit,48.4,
01ED003,1970-05-25,discharge/débit,62.6,
01ED003,1970-05-26,discharge/débit,62.0,
01ED003,1970-05-27,discharge/débit,49.8,
01ED003,1970-05-28,discharge/débit,49.3,
01ED003,1970-05-29,discharge/débit,47.6,
01ED003,1970-05-30,discharge/débit,49.0,
01ED003,1970-05-31,discharge/débit,51.3,
01ED003,1970-06-01,discharge/débit,29.4,
01ED003,1970-06-02,discharge/débit,51.8,
01ED003,1970-06-03,discharge/débit,53.0,
01ED003,1970-06-04,discharge/débit,60.3,
01ED003,1970-06-05,discharge/débit,58.6,
01ED003,1970-06-06,discharge/débit,47.6,
01ED003,1970-06-07,discharge/débit,37.9,
01ED003,1970-06-08,discharge/débit,76.5,
01ED003,1970-06-09,discharge/débit,61.2,
01ED003,1970-06-10,discharge/débit,72.2,
01ED003,1970-06-11,discharge/débit,67.4,
01ED003,1970-06-12,discharge/débit,62.6,
01ED003,1970-06-13,discharge/débit,59.2,
01ED003,1970-06-14,discharge/débit,43.6,
01ED003,1970-06-15,discharge/débit,36.5,
01ED003,1970-06-16,discharge/débit,27.6,
01ED003,1970-06-17,discharge/débit,27.0,
01ED003,1970-06-18,discharge/débit,31.4,
01ED003,1970-06-19,discharge/débit,30.3,
01ED003,1970-06-20,discharge/débit,40.2,
01ED003,1970-06-21,discharge/débit,20.3,
01ED003,1970-06-22,discharge/débit,35.4,
01ED003,1970-06-23,discharge/débit,24.7,
01ED003,1970-06-24,discharge/débit,33.1,
01ED003,1970-06-25,discharge/débit,52.4,
01ED003,1970-06-26,discharge/débit,38.5,
01ED003,1970-06-27,discharge/débit,29.2,
01ED003,1970-06-28,discharge/débit,43.3,
01ED003,1970-06-29,discharge/débit,47.6,
01ED003,1970-06-30,discharge/débit,49.0,
01ED003,1970-07-01,discharge/débit,13.0,
01ED003,1970-07-02,discharge/débit,31.4,
01ED003,1970-07-03,discharge/débit,32.0,
01ED003,1970-07-04,discharge/débit,23.7,
01ED003,1970-07-05,discharge/débit,18.1,
01ED003,1970-07-06,discharge/débit,19.7,
01ED003,1970-07-07,discharge/débit,32.8,
01ED003,1970-07-08,discharge/débit,35.7,
01ED003,1970-07-09,discharge/débit,60.9,
01ED003,1970-07-10,discharge/débit,56.6,
01ED003,1970-07-11,discharge/débit,26.0,
01ED003,1970-07-12,discharge/débit,16.8,
01ED003,1970-07-13,discharge/débit,26.5,
01ED003,1970-07-14,discharge/débit,31.7,
01ED003,1970-07-15,discharge/débit,30.6,
01ED003,1970-07-16,discharge/débit,32.0,
01ED003,1970-07-17,discharge/débit,33.7,
01ED003,1970-07-18,discharge/débit,25.7,
01ED003,1970-07-19,discharge/débit,25.0,
01ED003,1970-07-20,discharge/débit,26.9,
01ED003,1970-07-21,discharge/débit,44.5,
01ED003,1970-07-22,discharge/débit,42.5,
01ED003,1970-07-23,discharge/débit,41.9,
01ED003,1970-07-24,discharge/débit,53.5,
01ED003,1970-07-25,discharge/débit,48.4,
01ED003,1970-07-26,discharge/débit,49.0,
01ED003,1970-07-27,discharge/débit,48.4,
01ED003,1970-07-28,discharge/débit,41.9,
01ED003,1970-07-29,discharge/débit,82.1,
01ED003,1970-07-30,discharge/débit,68.2,
01ED003,1970-07-31,discharge/débit,74.5,
01ED003,1970-08-01,discharge/débit,72.2,
01ED003,1970-08-02,discharge/débit,59.7,
01ED003,1970-08-03,discharge/débit,62.3,
01ED003,1970-08-04,discharge/débit,49.6,
01ED003,1970-08-05,discharge/débit,41.6,
01ED003,1970-08-06,discharge/débit,33.4,
01ED003,1970-08-07,discharge/débit,39.9,
01ED003,1970-08-08,discharge/débit,39.4,
01ED003,1970-08-09,discharge/débit,30.9,
01ED003,1970-08-10,discharge/débit,43.9,
01ED003,1970-08-11,discharge/débit,46.7,
01ED003,1970-08-12,discharge/débit,67.1,
01ED003,1970-08-13,discharge/débit,36.8,
01ED003,1970-08-14,discharge/débit,48.7,
01ED003,1970-08-15,discharge/débit,46.2,
01ED003,1970-08-16,discharge/débit,29.4,
01ED003,1970-08-17,discharge/débit,57.5,
01ED003,1970-08-18,discharge/débit,58.0,
01ED003,1970-08-19,discharge/débit,51.3,
01ED003,1970-08-20,discharge/débit,55.8,
01ED003,1970-08-21,discharge/débit,59.2,
01ED003,1970-08-22,discharge/débit,56.9,
01ED003,1970-08-23,discharge/débit,40.8,
01ED003,1970-08-24,discharge/débit,61.2,
01ED003,1970-08-25,discharge/débit,48.1,
01ED003,1970-08-26,discharge/débit,40.8,
01ED003,1970-08-27,discharge/débit,34.8,
01ED003,1970-08-28,discharge/débit,44.2,
01ED003,1970-08-29,discharge/débit,34.8,
01ED003,1970-08-30,discharge/débit,27.1,
01ED003,1970-08-31,discharge/débit,51.3,
01ED003,1970-09-01,discharge/débit,37.7,
01ED003,1970-09-02,discharge/débit,37.9,
01ED003,1970-09-03,discharge/débit,48.4,
01ED003,1970-09-04,discharge/débit,69.4,
01ED003,1970-09-05,discharge/débit,62.9,
01ED003,1970-09-06,discharge/débit,33.1,
01ED003,1970-09-07,discharge/débit,21.4,
01ED003,1970-09-08,discharge/débit,36.2,
01ED003,1970-09-09,discharge/débit,35.1,
01ED003,1970-09-10,discharge/débit,45.3,
01ED003,1970-09-11,discharge/débit,35.4,
01ED003,1970-09-12,discharge/débit,32.8,
01ED003,1970-09-13,discharge/débit,20.8,
01ED003,1970-09-14,discharge/débit,43.0,
01ED003,1970-09-15,discharge/débit,31.7,
01ED003,1970-09-16,discharge/débit,50.4,
01ED003,1970-09-17,discharge/débit,41.3,
01ED003,1970-09-18,discharge/débit,40.8,
01ED003,1970-09-19,discharge/débit,29.7,
01ED003,1970-09-20,discharge/débit,25.1,
01ED003,1970-09-21,discharge/débit,39.9,
01ED003,1970-09-22,discharge/débit,45.3,
01ED003,1970-09-23,discharge/débit,58.6,
01ED003,1970-09-24,discharge/débit,47.3,
01ED003,1970-09-25,discharge/débit,46.4,
01ED003,1970-09-26,discharge/débit,33.4,
01ED003,1970-09-27,discharge/débit,26.8,
01ED003,1970-09-28,discharge/débit,41.3,
01ED003,1970-09-29,discharge/débit,43.0,
01ED003,1970-09-30,discharge/débit,27.6,
01ED003,1970-10-01,discharge/débit,47.9,
01ED003,1970-10-02,discharge/débit,33.4,
01ED003,1970-10-03,discharge/débit,31.1,
01ED003,1970-10-04,discharge/débit,29.4,
01ED003,1970-10-05,discharge/débit,66.3,
01ED003,1970-10-06,discharge/débit,40.8,
01ED003,1970-10-07,discharge/débit,37.7,
01ED003,1970-10-08,discharge/débit,35.7,
01ED003,1970-10-09,discharge/débit,26.5,
01ED003,1970-10-10,discharge/débit,28.3,
01ED003,1970-10-11,discharge/débit,31.1,
01ED003,1970-10-12,discharge/débit,30.9,
01ED003,1970-10-13,discharge/débit,21.2,
01ED003,1970-10-14,discharge/débit,26.3,
01ED003,1970-10-15,discharge/débit,20.9,
01ED003,1970-10-16,discharge/débit,23.0,
01ED003,1970-10-17,discharge/débit,32.0,
01ED003,1970-10-18,discharge/débit,20.0,
01ED003,1970-10-19,discharge/débit,21.0,
01ED003,1970-10-20,discharge/débit,19.7,
01ED003,1970-10-21,discharge/débit,18.8,
01ED003,1970-10-22,discharge/débit,20.1,
01ED003,1970-10-23,discharge/débit,31.4,
01ED003,1970-10-24,discharge/débit,40.8,
01ED003,1970-10-25,discharge/débit,42.2,
01ED003,1970-10-26,discharge/débit,55.8,
01ED003,1970-10-27,discharge/débit,53.0,
01ED003,1970-10-28,discharge/débit,48.4,
01ED003,1970-10-29,discharge/débit,41.6,
01ED003,1970-10-30,discharge/débit,27.2,
01ED003,1970-10-31,discharge/débit,51.3,
01ED003,1970-11-01,discharge/débit,45.6,
01ED003,1970-11-02,discharge/débit,37.7,
01ED003,1970-11-03,discharge/débit,35.4,
01ED003,1970-11-04,discharge/débit,32.6,
01ED003,1970-11-05,discharge/débit,49.0,
01ED003,1970-11-06,discharge/débit,30.3,
01ED003,1970-11-07,discharge/débit,27.5,
01ED003,1970-11-08,discharge/débit,24.6,
01ED003,1970-11-09,discharge/débit,38.2,
01ED003,1970-11-10,discharge/débit,45.0,
01ED003,1970-11-11,discharge/débit,32.8,
01ED003,1970-11-12,discharge/débit,38.8,
01ED003,1970-11-13,discharge/débit,44.2,
01ED003,1970-11-14,discharge/débit,43.3,
01ED003,1970-11-15,discharge/débit,57.5,
01ED003,1970-11-16,discharge/débit,59.5,
01ED003,1970-11-17,discharge/débit,60.0,
01ED003,1970-11-18,discharge/débit,69.1,
01ED003,1970-11-19,discharge/débit,49.6,
01ED003,1970-11-20,discharge/débit,56.4,
01ED003,1970-11-21,discharge/débit,70.8,
01ED003,1970-11-22,discharge/débit,77.6,
01ED003,1970-11-23,discharge/débit,54.9,
01ED003,1970-11-24,discharge/débit,75.9,
01ED003,1970-11-25,discharge/débit,68.2,
01ED003,1970-11-26,discharge/débit,62.6,
01ED003,1970-11-27,discharge/débit,51.5,
01ED003,1970-11-28,discharge/débit,51.3,
01ED003,1970-11-29,discharge/débit,46.7,
01ED003,1970-11-30,discharge/débit,36.5,
01ED003,1970-12-01,discharge/débit,48.4,
01ED003,1970-12-02,discharge/débit,38.5,
01ED003,1970-12-03,discharge/débit,29.2,
01ED003,1970-12-04,discharge/débit,43.0,
01ED003,1970-12-05,discharge/débit,41.9,
01ED003,1970-12-06,discharge/débit,50.1,
01ED003,1970-12-07,discharge/débit,47.6,
01ED003,1970-12-08,discharge/débit,62.3,
01ED003,1970-12-09,discharge/débit,63.7,
01ED003,1970-12-10,discharge/débit,72.2,
01ED003,1970-12-11,discharge/débit,57.5,
01ED003,1970-12-12,discharge/débit,54.1,
01ED003,1970-12-13,discharge/débit,54.9,
01ED003,1970-12-14,discharge/débit,59.2,
01ED003,1970-12-15,discharge/débit,66.3,
01ED003,1970-12-16,discharge/débit,79.3,
01ED003,1970-12-17,discharge/débit,54.7,
01ED003,1970-12-18,discharge/débit,67.4,
01ED003,1970-12-19,discharge/débit,52.7,
01ED003,1970-12-20,discharge/débit,40.2,
01ED003,1970-12-21,discharge/débit,64.8,
01ED003,1970-12-22,discharge/débit,69.9,
01ED003,1970-12-23,discharge/débit,44.7,
01ED003,1970-12-24,discharge/débit,25.8,
01ED003,1970-12-25,discharge/débit,29.7,
01ED003,1970-12-26,discharge/débit,45.6,
01ED003,1970-12-27,discharge/débit,45.3,
01ED003,1970-12-28,discharge/débit,57.2,
01ED003,1970-12-29,discharge/débit,73.1,
01ED003,1970-12-30,discharge/débit,67.4,
01ED003,1970-12-31,discharge/débit,50.1,
01ED003,1971-01-01,discharge/débit,40.8,
01ED003,1971-01-02,discharge/débit,65.7,
01ED003,1971-01-03,discharge/débit,68.8,
01ED003,1971-01-04,discharge/débit,52.4,
01ED003,1971-01-05,discharge/débit,44.2,
01ED003,1971-01-06,discharge/débit,70.2,
01ED003,1971-01-07,discharge/débit,73.3,
01ED003,1971-01-08,discharge/débit,70.2,
01ED003,1971-01-09,discharge/débit,67.7,
01ED003,1971-01-10,discharge/débit,53.2,
01ED003,1971-01-11,discharge/débit,56.9,
01ED003,1971-01-12,discharge/débit,55.5,
01ED003,1971-01-13,discharge/débit,73.6,
01ED003,1971-01-14,discharge/débit,86.1,
01ED003,1971-01-15,discharge/débit,62.0,
01ED003,1971-01-16,discharge/débit,76.2,
01ED003,1971-01-17,discharge/débit,57.5,
01ED003,1971-01-18,discharge/débit,69.7,
01ED003,1971-01-19,discharge/débit,73.3,
01ED003,1971-01-20,discharge/débit,61.7,
01ED003,1971-01-21,discharge/débit,56.9,
01ED003,1971-01-22,discharge/débit,64.6,
01ED003,1971-01-23,discharge/débit,67.7,
01ED003,1971-01-24,discharge/débit,54.7,
01ED003,1971-01-25,discharge/débit,47.9,
01ED003,1971-01-26,discharge/débit,57.2,
